Elizabeth (1998);Elizabeth;Játékfilm;1998;124;Egyesült Királyság;Shekhar Kapur;Joseph Fiennes, Geoffrey Rush, Cate Blanchett;
Én és Kaminski;Ich und Kaminski;Játékfilm;2015;124;Németország, Belgium;Wolfgang Becker;;
Ezotérben;Ezotérben;Nem fikciós mûvek;2009;124;Magyarország;Varga Ágota;;
Halálos iramban: Ötödik sebesség;Fast & Furious 5;Játékfilm;1800;124;NA;Ismeretlen;;
Holnapután;The day after tomorrow;Játékfilm;2004;124;Amerikai Egyesült Államok;Roland Emmerich;Jake Gyllenhaal, Dennis Quaid, Emmy Rossum;
Ilyen a boksz;Play it to the bone;Játékfilm;1999;124;Amerikai Egyesült Államok;Ron Shelton;Lolita Davidovich, Antonio Banderas, Woody Harrelson;
Instant dohány;Easy money;Játékfilm;1800;124;NA;Ismeretlen;;
Keleti nyugalom - Marigold Hotel;Best Exotic Marigold Hotel;Játékfilm;2012;124;Amerikai Egyesült Államok;John Madden;;PG-13
Kína szindróma;The China Syndrome;filmdráma;1978;124;USA;James Bridges;Jack Lemmon, Michael Douglas, Jane Fonda;PG
Led Zeppelin: Celebration Day;Led Zeppelin: Celebration Day;Nem fikciós mûvek;2007;124;Egyesült Királyság;Dick Carruthers;;
Man of La Mancha;Man of La Mancha;Játékfilm;1972;124;Amerikai Egyesült Államok, Olaszország;Arthur Hiller;Sophia Loren, Peter O'Toole, James Coco;
Meccslabda;Match Point;Játékfilm;2005;124;Amerikai Egyesült Államok, Egyesült Királyság, Luxemburg;Woody Allen;Scarlett Johansson, Matthew Goode, Jonathan Rhys Meyers;
Megtorló;The Punisher;Játékfilm;2004;124;Németország, Amerikai Egyesült Államok;Jonathan Hensleigh;Thomas Jane, John Travolta, Will Patton;
Mélyütés;Southpaw;Játékfilm;2015;124;Amerikai Egyesült Államok;Antoine Fuqua;;R
Mindenki jól van;Stanno Tutti Bene;filmdráma;1990;124;Franciaország, Olaszország;Giuseppe Tornatore;Michele Morgan, Mario Cenna, Marcello Mastroianni;PG-13
Mrs. Parker és az ördögi kör;Mrs. Parker and the Vicious Circle;filmdráma;1994;124;USA;Alan Rudolph;Campbell Scott, Jennifer Jason Leigh, Matthew Broderick;R
Music box - Zenedoz;Music boksz;Egyéb;1989;124;Amerikai Egyesült Államok;Costa Gavras;Jessica Lange, Frederic Forrest, Armin Mueller-Stahl;
Nagy Szemek;Big Eyes;Játékfilm;2014;124;Amerikai Egyesült Államok;Tim Burton;;PG-13
Ne bántsátok a feketerigót!;To Kill a Mockingbird;Játékfilm;1962;124;Amerikai Egyesült Államok;Robert Mulligan;Gregory Peck, Frank Overton, Estelle Evans;
Ne sápadj!;Ne sápadj!;dokumentum;1982;124;Magyarország;Gulyás Gyula, Gulyás János;Medve Alfonz, Elek Csank Bertalan;
Othello;Othello;filmdráma;1995;124;USA;Oliver Parker;Irene Jacob, Laurence Fishburne, Kenneth Branagh;R
Pleasantville;Pleasantville;Játékfilm;1800;124;NA;Ismeretlen;;
Power Rangers;Power Rangers;Játékfilm;2017;124;Amerikai Egyesült Államok, Kanada;Dean Israelite;;PG-13
Ragyogás a fûben;Splendor in the grass;Játékfilm;1961;124;Amerikai Egyesült Államok;Elia Kazan;Pat Hingle, Audrey Christie, Natalie Wood;
Senki többet;La migliore offerta;Játékfilm;2013;124;Olaszország;Giuseppe Tornatore;;R
Sils Maria felhõi;Clouds of Sils Maria;Játékfilm;2014;124;Franciaország;Olivier Assayas;;R
Synecdoche, New York;Synecdoche, New York;Játékfilm;2008;124;Amerikai Egyesült Államok;Charlie Kaufman;Catherine Keener, Philip Seymour Hoffman, Sadie Goldstein;
Szahara;Sahara;Játékfilm;2005;124;Németország, Spanyolország, Egyesült Királyság, Amerikai Egyesült Államok;Breck Eisner;Steve Zahn, Penélope Cruz, Matthew McConaughey;
Sztárom a párom;Notting Hill;Játékfilm;1999;124;Egyesült Királyság, Amerikai Egyesült Államok;Roger Michell;Richard McCabe, Hugh Grant, Julia Roberts;
Sztárom a párom (Notting Hill);Notting Hill;Játékfilm;1999;124;Amerikai Egyesült Államok, Egyesült Királyság;Ismeretlen;;
Thor: Sötét világ;Thor: The dark world;Játékfilm;2013;124;Amerikai Egyesült Államok;Alan Taylor;;PG-13
Vadregény;Into the Woods;Játékfilm;2014;124;Amerikai Egyesült Államok;Rob Marshall;;PG
Vakrepülés;Pushing tin;Játékfilm;1999;124;Amerikai Egyesült Államok, Németország;Mike Newell;Cate Blanchett, Angelina Jolie, John Cusack;
Vásott szülõk;Parenthood;Játékfilm;1989;124;Amerikai Egyesült Államok;Ron Howard;Steve Martin, Dianne Wiest, Rick Moranis;
Veszett a világ;Wild at Heart;Egyéb;1990;124;Amerikai Egyesült Államok;David Lynch;Nicolas Cage, Laura Dern, Diane Ladd;
Vörös hadsereg Frakció;If Not Us, Who;Játékfilm;1800;124;NA;Ismeretlen;;
19:30 Fejezetek a híradó történetébõl;19:30 Fejezetek a híradó történetébõl;Nem fikciós mûvek;2005;125;Magyarország;Molnár Péter;Bokodi Béla, Práger György, Pálffi József;
21 gramm;21 grams;filmdráma;2003;125;USA;Alejandro González Inárritu;Sean Penn, Naomi Watts, Benicio Del Toro;R
A burok;The Host;Játékfilm;2013;125;Svájc, Amerikai Egyesült Államok;Andrew Niccol;;R
A hallgatás szabályai;The Company You Keep;Játékfilm;2012;125;Amerikai Egyesült Államok, Kanada;Robert Redford;;R
A hihetetlen család 2;Incredibles 2;Animációs film;2018;125;Amerikai Egyesült Államok;Brad Bird;Holly Hunter, Samuel L. Jackson, Huck Milner, Sarah Vowell, Craig T. Nelson, John Ratzenberger, Catherine Keener;PG
A kém - Bõvített változat;Spy;Játékfilm;2015;125;Amerikai Egyesült Államok;Paul Feig;;R
A kém, aki szeretett engem;The Spy Who Loved Me;bûnügyi;1977;125;GBR;Lewis Gilbert;Barbara Bach, Roger Moore, Curd Jürgens;PG
A két pápa;The Two Popes;Játékfilm;2019;125;USA;Fernando Meirelles;Anthony Hopkins, Jonathan Pryce;PG-13
A láthatatlan ember;The Invisible Man;Játékfilm;2020;125;USA;Leigh Whannell;Elisabeth Moss;R
A misszió;The mission;Játékfilm;1986;125;Egyesült Királyság;Roland Joffé;;PG
A nimfomániás 2.;Nymphomaniac;Játékfilm;2013;125;Amerikai Egyesült Államok;Lars von Trier;;
A nõ;Her;Játékfilm;2013;125;Amerikai Egyesült Államok;Spike Jonze;;R
A Pont-Neuf szerelmesei;Les Amants du Pont-Neuf;filmdráma;1991;125;Franciaország;Leos Carax;Klaus-Michael Grüber, Juliette Binoche, Denis Lavant;R
A sötét ötven árnyalata;Fifty Shades of Dark;Játékfilm;2017;125;Amerikai Egyesült Államok;James Foley;;R
A szent és a farkas;Lazzaro Felice;Játékfilm;2018;125;Svájc, Olaszország, Franciaország, Németország;Alice Rohrwacher;Luca Chikovani, Agnese Graziani, Adriano Tardiolo;PG-13
A szerelem oltárán;Priest of Love;Játékfilm;1981;125;Egyesült Királyság;Christopher Miles;Ian McKellen, Janet Suzman, Ava Gardner;
A tûzben edzett férfi;The man on fire;Játékfilm;2004;125;Egyesült Királyság, Amerikai Egyesült Államok;Tony Scott;Christopher Walken, Dakota Fanning, Denzel Washington;
A világ nem elég;The World Is Not Enough;akció;1999;125;USA;Michael Apted;Pierce Brosnan, Robert Carlyle, Sophie Marceau;PG-13
Akira;Akira;Animációs film;1988;125;Japán;Katsuhiro Ôtomo;;
Amundsen;Amundsen;Játékfilm;2019;125;Norvégia;Espen Sandberg;P?l Sverre Hagen;
Arany és vér;El Dorado;kaland;1987;125;Spanyolország;Carlos Saura;Lambert Wilson, Omero Antonutti, Eusebio Poncela;
Az egyiptomi utas;L'Étoile du Nord;filmdráma;1982;125;Franciaország;Pierre Granier-Deferre;Simone Signoret, Philippe Noiret, Fanny Cottencon;PG
Az éhezõk viadala: A kiválasztott 1. rész;The Hunger Games: Mockingjay - Part 1;Játékfilm;2014;125;Amerikai Egyesült Államok;Francis Lawrence;;PG-13
Az élet háza;Life as a House;Játékfilm;2001;125;Amerikai Egyesült Államok;Irwin  Winkler;;R
Az emlékmás - bõvített rendezõi változat;Total Recall - extended/director's cut;Játékfilm;2012;125;Amerikai Egyesült Államok;Len Wiseman;;R
Az utolsó hárem;Harem Suaré;filmdráma;1999;125;Törökország, Franciaország, Olaszország;Ferzan Ozpetek;Alex Descas, Marie Gillain, Lucia Bose;R
Az ügyfél;Forushande;Játékfilm;2016;125;Irán, Franciaország;Asghar Farhadi;;PG-13
Banks úr megmentése;Saving Mr. Banks;Játékfilm;2013;125;Amerikai Egyesült Államok;John Lee Hancock;;PG-13
Batman és Robin;Batman and Robin;Játékfilm;1997;125;Amerikai Egyesült Államok;Joel Schumacher;George Clooney, Uma Thurman, Arnold Schwarzenegger;
Birds of Passage;Pájaros de verano;Játékfilm;2018;125;Kolumbia, Dánia, Mexikó;Cristina Gallego, Ciro Guerra;Natalia Reyes, Carmina Martinez, José Acosta;
Cápa;Jaws;horror;1975;125;USA;Steven Spielberg;Roy Scheider, Robert Shaw, Richard Dreyfuss;PG
Chacho rom;Chacho Rom - Az igazi cigány;filmdráma;1999;125;Magyarország;Szabó Ildikó;Zsótér Sándor, Kaszás Gergõ, Parti Nóra;
Confucius;Kong Zi;Játékfilm;2010;125;Horvátország;Mei Hu;;TV-MA
Csekély esély;Long Shot;Játékfilm;2019;125;USA;Jonathan Levine;Andy Serkis, O?Shea Jackson Jr., Charlize Theron, Seth Rogen, Alexander Skarsg?rd;R
Csillagainkban a hiba;The Fault in Our Stars;Játékfilm;2014;125;Amerikai Egyesült Államok;Josh Boone;;PG-13
Csillagok háborúja;Star Wars;sci-fi;1977;125;USA;George Lucas;Mark Hamill, Carrie Fisher, Harrison Ford;PG
De Lovely - Ragyogó évek;De - Lovely;Játékfilm;2004;125;Amerikai Egyesült Államok, Egyesült Királyság;Irwin Winkler;Ashley Judd, Jonathan Pryce, Kevin Kline;
Délutáni szerelem;Love in the Afternoon;Játékfilm;1957;125;Amerikai Egyesült Államok;Billy Wilder;Gary Cooper, Audrey Hepburn, Maurice Chevalier;
Dina vagyok;I am Dina;filmdráma;2002;125;Svédország, Norvégia, Dánia;Ole Bornedal;Christopher Eccleston, Maria Bonnevie, Gérard Depardieu;
Éjszakai játék;Game Night;Játékfilm;2017;125;Amerikai Egyesült Államok;Jonathan Goldstein;;R
Élet;Life;Játékfilm;2017;125;Amerikai Egyesült Államok;Daniel Espinosa;;R
Élet imádók;The Upside;Játékfilm;2018;125;USA;Neil Burger;Kevin Hart, Nicole Kidman, Bryan Cranston;
Farkas;Wolf;Játékfilm;1994;125;Amerikai Egyesült Államok;Mike Nichols;Jack Nicholson, James Spader, Michelle Pfeiffer;
Félelem a város felett;Peur sure la ville;Játékfilm;1975;125;Franciaország, Olaszország;Henri Verneuil;Charles Denner, Adalberto Maria Merli, Jean-Paul Belmondo;
Feleség. Anya. Bûnözõ?;Vera Drake;Játékfilm;2004;125;Írország, Egyesült Királyság, Franciaország;Mike Leigh;Richard Graham, Eddie Marsan, Imelda Staunton;
Film Farm;Film Farm;Játékfilm;2016;125;Magyarország;Barcsai Bálint, Géczy Dávid, Glaser Kati, Lóth Balázs, Gergely Zoltán, Nyíri Kovács István;;
Ginger és Fred;Ginger e Fred;Játékfilm;1985;125;Olaszország;Ismeretlen;Marcello Mastroianni, Giulietta Masina;
Gyakornokok;The Internship;Játékfilm;2013;125;Amerikai Egyesült Államok;Shawn Levy;;PG-13
Halálos iramban 6.;The Fast and the Furious 6.;Játékfilm;2013;125;Amerikai Egyesült Államok;Justin Lin;;PG-13
Halálos tézis;Tesis;Játékfilm;1800;125;NA;Ismeretlen;;
Hart háborúja;Hart's War;Játékfilm;2002;125;Amerikai Egyesült Államok;Gregory Hoblit;Colin Farrell, Bruce Willis, Terrence Dashon Howard;
Hawaii, Oslo;Hawaii, Oslo;Játékfilm;2004;125;Svédország, Dánia, Norvégia;Erik Poppe;Trond Espen Seim, Stig Henrik Hoff, Petronella Barker;
Herkules;Hercules;Játékfilm;2014;125;Amerikai Egyesült Államok;Brett Ratner;;PG-13
Hindenburg;The Hindenburg;Játékfilm;1975;125;Amerikai Egyesült Államok;Robert Wise;George C. Scott, Anne Bancroft, William Atherton;
Hírek szerelmesei;Up Close and Personal;romantikus - dráma;1996;125;USA;Jon Avnet;Robert Redford, Michelle Pfeiffer, Joe Mantegna;PG-13
Hófehér és a vadász;Snow White and the Huntsman;Játékfilm;2012;125;Amerikai Egyesült Államok;Rupert Sanders;;PG-13
Hotel Mumbai;Hotel Mumbai;Játékfilm;2018;125;Ausztrália;Anthony Maras;Dev Patel;R
Humoreszk;Humoresque;Játékfilm;1946;125;Amerikai Egyesült Államok;Jean Negulesco;John Garfield, Joan Crawford, Oscar Levant;
Jupiter felemelkedése;Jupiter Ascending;Játékfilm;2014;125;Amerikai Egyesült Államok;Lana Wachowski, Andy Wachowski;;PG-13
Kabaré;Cabaret;zenés;1972;125;USA;Bob Fosse;Michael York, Joel Grey, Liza Minnelli;PG
Kallódó emberek;The Misfits;Játékfilm;1961;125;Amerikai Egyesült Államok;John Huston;;PG
Keményebb a vadnyugatnál;McLintock!;Játékfilm;1963;125;Amerikai Egyesült Államok;Andrew V. McLaglen;John Wayne, Patrick Wayne, Maureen O'Hara;
Kész katasztrófa;Trainwreck;Játékfilm;2015;125;Amerikai Egyesült Államok;Judd Apatow;;R
Két királynõ;Mary Queen of Scotts;Játékfilm;2018;125;GBR;Josie Rourke;Margot Robbie, Saoirse Ronan;R
Kettõs játék;Duplicity;Játékfilm;2009;125;Amerikai Egyesült Államok, Németország;Tony Gilroy;Paul Giamatti, Clive Owen, Julia Roberts;
Kínai negyed;Chinetown;Játékfilm;1974;125;NA;Ismeretlen;;
Kitaszítva;The Unforgiven;Játékfilm;1960;125;Amerikai Egyesült Államok;John Huston;;TV-PG
Larry Flynt, a provokátor;People VS Larry Flynt;Játékfilm;1996;125;Amerikai Egyesült Államok;Milos Forman;Woody Harrelson, Courtney Love, Edward Norton;
Lautrec;Lautrec;filmdráma;1998;125;Franciaország;Roger Planchon;Régis Royer, Anémone, Elsa Zylberstein;
Legbelsõ félelem;Primal Fear;Játékfilm;1996;125;Amerikai Egyesült Államok;Gregory Hoblit;;R
Legénylakás;The Apartment;Játékfilm;1960;125;Amerikai Egyesült Államok;Billy Wilder;;TV-PG
Mar Adentro;Mar Adentro;Játékfilm;2004;125;Spanyolország, Olaszország, Franciaország;Alejandro Amenábar;Lola Duenas, Javier Bardem, Belén Rueda;
Még mindig lakótársat keresünk;The russian dolls;Játékfilm;2005;125;Egyesült Királyság, Franciaország;Cédric Klapisch;Romain Duris, Kelly Reilly, Audrey Tautou;
Meghitt családi kör;Gruppo di famiglia in un interno;filmdráma;1974;125;Olaszország;Luchino Visconti;Burt Lancaster, Silvana Mangano, Helmut Berger;
Midway-i csata;Midway;Játékfilm;1976;125;Amerikai Egyesült Államok;Jack Smight;Henry Fonda, James Coburn, Charlton Heston;
Miért én?;De ce eu? Why me?;Játékfilm;2015;125;Magyarország, Románia, Bulgária;Tudor Giurgiu;;R
Milliókért a pokolba;3000 Miles to Graceland;Játékfilm;2001;125;Amerikai Egyesült Államok;Demian Lichtenstein;Kurt Russell, Courtney Cox, Kevin Costner;
Ne menj!;Don't move!;Játékfilm;2004;125;Olaszország, Spanyolország, Egyesült Királyság;Sergio Castellitto;Penelopé Cruz, Sergio Castellitto, Claudia Gerini;
Nosztalgia;Nostalghia;Egyéb;1800;125;NA;Ismeretlen;;
Nyugattól keletre;Nyugattól keletre - avagy A média diszkrét bája;vígjáték;1993;125;Magyarország;Dárday István, Szalai Györgyi;Szõke András, Regõs János, Badár Sándor;
Ö.K.Ö.L.;F.I.S.T.;Játékfilm;1978;125;Amerikai Egyesült Államok;Norman Jewison;;PG
Philadelphia;Philadelphia;Játékfilm;1993;125;Amerikai Egyesült Államok;Jonathan Demme;Tom Hanks, Roberta Maxwell, Denzel Washington;
Prometheus;Prometheus;Játékfilm;2012;125;Amerikai Egyesült Államok;Ridley Scott;;R
Rossz társaság;Bad Company;akció - vígjáték;2002;125;USA;Joel Schumacher;Anthony Hopkins, Chris Rock, Peter Stormare;PG-13
Rossz társaság 2002;Bad Company 2002;Játékfilm;2002;125;Csehország, Amerikai Egyesült Államok;Joel Schumacher;Chris Rock, Sir Anthony Hopkins, Peter Stormare;
Salon kitty;Salon Kitty;erotikus;1976;125;Németország, Olaszország, Franciaország;Tinto Brass;Helmut Berger, Teresa Ann Savoy, Ingrid Thulin;R
Schmidt története;About Schmidt;Játékfilm;2002;125;Amerikai Egyesült Államok;Alexander Payne;;R
Segítség, apa lettem;Family Man;romantikus - vígjáték;2000;125;USA;Brett Ratner;Don Cheadle, Téa Leoni, Nicolas Cage;PG-13
Séraphine;Séraphine;Játékfilm;1800;125;NA;Ismeretlen;;
Sült zöld paradicsom;Fried Green  Tomatoes;Játékfilm;1991;125;Amerikai Egyesült Államok;Jon Avnet;Mary-Louise Parker, Kathy Bates, Mary Stuart Masterson;
Szabadnak születtek;Running Wild;Játékfilm;1992;125;Dél-afrikai Köztársaság;Duncan McLachlan;David Keith, Martin Sheen, Brooke Shields;
Szemfényvesztõk - Bõvített változat;Now You See Me -Extended Version;Játékfilm;2013;125;Amerikai Egyesült Államok;Louis Leterrier;;PG-13
Szerelem;Amour;Játékfilm;2012;125;Franciaország;Michael Haneke;;PG-13
Szex, szerelem, olaszok;Agatha e la tempesta;Egyéb;2004;125;Egyesült Királyság, Svájc, Olaszország;Silvio Soldini;Emilio Solfrizzi, Licia Maglietta, Giuseppe Battiston;
Színes fátyol;The Painted Veil;Játékfilm;2006;125;Amerikai Egyesült Államok, Kína;John Curran;Liv Schreiber, Naomi Watts, Edward Norton;
Távoli kiáltás;Harukanaru jama no jobigoe;filmdráma;1980;125;Japán;Jamada Jódzsi;Josioka Hidetaka, Baisó Csieko, Takakaru Ken;
Tejben, vajban, szerelemben;On the Milky Road;Játékfilm;2016;125;Szerbia, Egyesült Királyság;Emir Kustirica;;
Tell no one;Ne le dis á personne;Játékfilm;2006;125;Franciaország;Guillaume Canet;Marie-Josée Croze, François Cluzet, André Dussollier;
Tolvajok városa;The Town;Játékfilm;2010;125;Amerikai Egyesült Államok;Ben Affleck;Ben Affleck, Rebecca Hall, Jeremy Renner;
Trisztán és Izolda;Tristan and Isolde;Játékfilm;2006;125;Amerikai Egyesült Államok, Egyesült Királyság, Németország;Kevin Reynolds;James Franco, Sophia Myles, Rufus Sewell;
Tron: örökség;Tron: Legacy;Játékfilm;2010;125;Amerikai Egyesült Államok;Joseph Kosinski;Jeff Bridges, Olivia Wilde, Garrett Hedlund;
Utánunk a tûzözön;The Long Kiss Goodnight;Játékfilm;1996;125;Amerikai Egyesült Államok;Renny Harlin;Geena Davis, Yvonne Zima, Samuel L. Jackson;
Vaskereszt;Cross of Iron;Játékfilm;1977;125;Amerikai Egyesült Államok;Sam Peckinpah;;R
Vörös Sárkány;Red Dragon;Játékfilm;1800;125;NA;Ismeretlen;;
World Trade Center;World Trade Center;Játékfilm;2006;125;Amerikai Egyesült Államok;Oliver Stone;Michael Pena, Nicolas Cage, Jay Hernandez;
Yu Yu Hakusho;Yu Yu Hakusho;Animációs film;2002;125;Japán;Ismeretlen;;
4;4;Egyéb;2004;126;Oroszország;Ilja Krzsanovszkij;Szvetlana Vovcsenko, Mariia Vovcsenko, Irina Vovcsenko;
A Bounty;The Bounty;Játékfilm;1984;126;Egyesült Királyság, Amerikai Egyesült Államok;Roger Donaldson;;PG
A halállista;Death Note;Játékfilm;2006;126;Japán;Shusuke Kaneko;Tatsuya Fujiwara, Ken'ichi Matsuyama, Asaka Seto;
A hõlégballon;Ballon;Játékfilm;2018;126;Németország;Michael Herbig;Alicia von Rittberg, Karoline Schuch, Friedrich Mücke;
A legsötétebb óra;Darkest Hour;Játékfilm;2017;126;Amerikai Egyesült Államok;Joe Wright;;PG-13
A manipulátor;The Contender;Játékfilm;2000;126;Németország, Amerikai Egyesült Államok, Egyesült Királyság;Rod Lurie;Joan Allen, Gary Oldman, Jeff Bridges;
A Missouri fejvadász;The Missouri Breaks;Játékfilm;1976;126;Amerikai Egyesült Államok;Arthur Penn;;PG
A sötét ötven árnyalata - bõvített változat;Fifty Shades of Dark - extended version;Játékfilm;2017;126;Amerikai Egyesült Államok;James Foley;;R
A szakács, a tolvaj, a feleség és a szeretõje;A Cook the Thief His Wife & her Lover;Játékfilm;1989;126;Egyesült Királyság;Peter Greenaway;Richard Bohringer, Helen Mirren, Michael Gambon;
A szénbányász lánya;Coal Miner's Daughter;zenés;1980;126;USA;Michael Apted;Tommy Lee Jones, Sissy Spacek, Levon Helm;PG
A tó szelleme;Jasaga ike;filmdráma;1979;126;Japán;Masahiro Shinoda;Yamaraki Cutomu, Kato Go, Bando Tamashaburo;
A törzs;The Tribe/Plemya;Játékfilm;2014;126;Ukrajna;Miroslav Slaboshpitsky;;
A Viszkis;A Viszkis;Játékfilm;2017;126;Magyarország;Antal Nimród;;
Agora;Agora;Játékfilm;2009;126;Spanyolország;Alejandro Amenábar;Oscar Isaac, Max Minghella, Rachel Weisz;
Amerika kapitány: Az elsõ bosszúálló;Captain America: The First Avanger;Játékfilm;1800;126;NA;Ismeretlen;;
Arthur király;King Arthur;Játékfilm;2004;126;Írország, Amerikai Egyesült Államok;Antoine Fuqua;Clive Owen, Mads Mikkelsen, Ioan Gruffudd;
Arthur király - A kard legendája;King Arthur - The legend of the Sword;Játékfilm;2017;126;Amerikai Egyesült Államok;Guy Ritchie;;PG-13
Árvák hercege;The Cider House Rules;filmdráma;1999;126;USA;Lasse Hallström;Delroy Lindo, Charlize Theron, Tobey Maguire;PG-13
Átlagemberek;Ordinary people;filmdráma;1980;126;USA;Robert Redford;Donald Sutherland, Timothy Hutton, Mary Tyler Moore;R
Az ötödik elem;The fifth element;Játékfilm;1997;126;Franciaország;Luc Besson;Gary Oldman, Ian Holm, Bruce Willis;
Batman - a denevérember;Batman;Játékfilm;1989;126;Amerikai Egyesült Államok;Tim Burton;Michael Keaton, Kim Basinger, Jack Nicholson;
Batman visszatér;Batman returns;Játékfilm;1992;126;Amerikai Egyesült Államok;Tim Burton;Danny DeVito, Michael Keaton, Michelle Pfeiffer;
Bell's of St. Mary's;Bell's of St. Mary's;Játékfilm;1945;126;Amerikai Egyesült Államok;Leo McCarey;Ingrid Bergman, Bing Crosby, Henry Travers;
Bilincs és mosoly;Cool hand Luke;Egyéb;1967;126;Amerikai Egyesült Államok;Stuart Rosenberg;J. D. Cannon, Paul Newman, George Kennedy;
Che Guevara: A motoros naplója;The Motorcycle diaries;Játékfilm;2004;126;Egyesült Királyság, Németország, Argentína, Amerikai Egyesült Államok;Walter Salles;Gael García Bernal, Rodrigo De la Serna, Mercedes Morán;
Cosa voglio di piú;Cosa voglio di piú;Játékfilm;2010;126;Svájc, Olaszország;Silvio Soldini;Pierfrancesco Favino, Giuseppe Battiston, Alba Rohrwacher;
Country texasban;Honeysuckle Rose;zenés;1980;126;USA;Jerry Schatzberg;Amy Irving, Dyan Cannon, Willie Nelson;PG
Don Camillo;Don Camillo;Játékfilm;1983;126;Olaszország;Terence Hill;Terence Hill, Mimsy Farmer, Colin Blakely;
Downton Abbey;Downton Abbey;Játékfilm;2019;126;GBR;Michael Engler;Hugh Bonneville;TV-PG
Dzsungelláz;Jumgle Fever;Játékfilm;1991;126;Amerikai Egyesült Államok;Spike Lee;Spike Lee, Wesley Snipes, Annabella Sciorra;
Egy elkényeztetett gyermek utazása;Itinéraire d'un enfant gáté;filmdráma;1988;126;Franciaország;Claude Lelouch;Lio, Jean-Paul Belmondo, Richard Anconina;
Egy nõ azonosítása;Identificazione di una donna;filmdráma;1982;126;Franciaország, Olaszország;Michelangelo Antonioni;Daniela Silverio, Tomás Milián, Christine Boisson;
Elsõ látásra;At First Sight;romantikus - dráma;1998;126;USA;Irwin Winkler;Val Kilmer, Mira Sorvino, Kelly McGillis;PG-13
És ülünk a fa tetején;Sedim na konari a je mi dobre;tragikomédia;1989;126;Csehszlovákia, NSZK;Juraj Jakubisko;Bolek Polívka, Deana Horváthová, Ondrej Pavelka;
Ezermilliárd dollár;Mille milliards de dollars;bûnügyi;1981;126;Franciaország;Henri Verneuil;Patrick Dewaere, Anny Duperey, Caroline Cellier;
Guiseppe Verdi’s Rigoletto story;Guiseppe Verdi’s Rigoletto story;Játékfilm;2005;126;Amerikai Egyesült Államok, Egyesült Királyság;Gianfranco Fozzi;Marcelo Alvarez, Roberto Servile, Inva Mula;
Háború  ;The War;Játékfilm;1994;126;Amerikai Egyesült Államok;Jon Avnet;Kevin Costner, Elijah Wood, Mare Winningham;
Ház a ködben;House of Sand and Fog;filmdráma;2003;126;USA;Vadim Perelman;Jennifer Connelly, Ben Kingsley, Ron Eldard;R
Hollywoodland;Hollywoodland;Játékfilm;2006;126;Amerikai Egyesült Államok;Allen Coulter;Ben Affleck, Diane Lane, Adrien Brody;
Isten veled, kicsikém !;Addio, piccolo mia !;történelmi - dráma;1980;126;NDK;Lothar Warneke;Hilmar Eichhorn, Christine Schorn, Ute Lubosch;
Itália bukása;Pad Italije;történelmi - dráma;1984;126;Jugoszlávia;Lordan Zafranovic;Daniel Olbrychski, Ena Begovic, Gorica Popovic;
Karatekölyök;The Karate Kid;Játékfilm;1984;126;Amerikai Egyesült Államok;John G. Avildsen;Pat Morita, Ralph Macchio, Elisabeth Shue;
Karthago: 30 éves jubileumi óriáskoncert;Karthago: 30 éves jubileumi óriáskoncert;Nem fikciós mûvek;2010;126;Magyarország;Junkies zenekar;;
Kémjátszma;Spy Game;Játékfilm;2001;126;Amerikai Egyesült Államok;Tony Scott;Robert Redford, Catherine McCormack, Brad Pitt;
Komputerkémek;Sneakers;Játékfilm;1992;126;Amerikai Egyesült Államok;Phil Alden Robinson;Dan Aykroyd, Ben Kingsley, Robert Redford;
Koncz Zsuzsa 37 - Koncert a Budapest Sportarénában;Koncz Zsuzsa 37 - Koncert a Budapest Sportarénában;Nem fikciós mûvek;2011;126;Magyarország;Antók Csaba;;
Maria braun házassága;Die ehe der Maria Braun;történelmi - dráma;1978;126;NSZK;Rainer Werner Fassbinder;Hanna Schygulla, Ivan Desny, Klaus Löwitsch;R
Mesélõ cégtáblák;Mesélõ cégtáblák;Nem fikciós mûvek;2000;126;Magyarország;Novobáczky Sándor;;
Mezítelenül;Naked;filmdráma;1993;126;GBR;Mike Leigh;David Thewlis, Katrin Cartlidge, Lesley Sharp;
Mission: Impossible III.;Mission: Impossible III.;Játékfilm;2006;126;Németország, Amerikai Egyesült Államok, Kína;J. J. Abrams;Philip Seymour Hoffman, Tom Cruise, Ving Rhames;
Münchausen báró kalandjai;The Adventures of Baron Munchausen;Játékfilm;1988;126;Egyesült Királyság, NSZK;Terry Gilliam;John Neville, Eric Idle, Sarah Polley;
Nyár;Leto;Játékfilm;2018;126;Franciaország, Oroszország;Kirill Szerebrennyikov;Roma Zver, Irina Starshenbaum, Teo Yu;
ÖN-TÉR-KÉP- A magyar nemzet lelkiállapota;Nemzetállítás;Nem fikciós mûvek;2016;126;Magyarország;Jelenczki István;;
Örökség;Hereditary;Játékfilm;2018;126;Amerikai Egyesült Államok;Ari Aster;Toni Collette, Gabriel Byrne, Alex Wolff;R
Ösztön;Instinct;Játékfilm;1999;126;Amerikai Egyesült Államok;Jon Turteltaub;Donald Sutherland, Cuba Gooding Jr., Anthony Hopkins;
Pillangó tánca;Heaven's Prisoners;Játékfilm;1996;126;Amerikai Egyesült Államok;Phil Joanou;;R
Pókember - Hazatérés;Spider - Man: Homecoming;Játékfilm;2017;126;Amerikai Egyesült Államok;Jon Watts;;PG-13
